datetime,grid_id,value
2020-12-06T08:00:00Z,VDUTN,63.01628624312775
2020-12-06T08:00:00Z,WT52R,27.632688143825806
2020-12-06T08:00:00Z,X5DKW,72.32206157103899
2020-12-06T08:00:00Z,Z0VWC,52.66271331633541
2020-12-06T08:00:00Z,ZP1FZ,29.223593557523238
2020-12-06T08:00:00Z,ZZ8JF,26.292623852929005
2020-12-07T08:00:00Z,3A3IE,38.1911788357075
2020-12-07T08:00:00Z,3S31A,60.20855529386746
2020-12-07T08:00:00Z,7II4T,67.84294152406983
2020-12-07T08:00:00Z,8BOQH,46.266838612226834
2020-12-07T08:00:00Z,A2FBI,50.12693466227343
2020-12-07T08:00:00Z,A5WJI,50.85487934379372
2020-12-07T08:00:00Z,B5FKJ,48.1924155227262
2020-12-07T08:00:00Z,C8HH7,29.570747062789394
2020-12-07T08:00:00Z,DHO4M,53.306647910883854
2020-12-07T08:00:00Z,DJN0F,40.51345357918544
2020-12-07T08:00:00Z,E5P9N,43.79729384009194
2020-12-07T08:00:00Z,FRITQ,91.8781309271972
2020-12-07T08:00:00Z,H96P6,42.11843589878944
2020-12-07T08:00:00Z,HUZ29,41.50268543943608
2020-12-07T08:00:00Z,I677K,67.41954182134667
2020-12-07T08:00:00Z,IUON3,58.08190451787568
2020-12-07T08:00:00Z,PG3MI,69.04454494001234
2020-12-07T08:00:00Z,QH45V,53.435530546010334
2020-12-07T08:00:00Z,QJHW4,22.541548489534122
2020-12-07T08:00:00Z,QWDU8,50.99488701008827
2020-12-07T08:00:00Z,VBLD0,65.27814476096407
2020-12-07T08:00:00Z,VDUTN,64.69997396170312
2020-12-07T08:00:00Z,WT52R,23.831471333162213
2020-12-07T08:00:00Z,X5DKW,75.20895809615612
2020-12-07T08:00:00Z,Z0VWC,64.33247338138553
2020-12-07T08:00:00Z,ZP1FZ,22.699784701023333
2020-12-07T08:00:00Z,ZZ8JF,26.758581878578738
2020-12-08T08:00:00Z,3A3IE,26.64653343812246
2020-12-08T08:00:00Z,3S31A,50.07788462749435
2020-12-08T08:00:00Z,7II4T,58.6344392768159
2020-12-08T08:00:00Z,8BOQH,33.690531974630936
2020-12-08T08:00:00Z,A2FBI,35.063851155402226
2020-12-08T08:00:00Z,A5WJI,43.51949243514145
2020-12-08T08:00:00Z,B5FKJ,30.86859180681668
2020-12-08T08:00:00Z,C8HH7,26.377551919921903
2020-12-08T08:00:00Z,DHO4M,39.923725238621195
2020-12-08T08:00:00Z,DJN0F,28.723657087173468
2020-12-08T08:00:00Z,E5P9N,29.247500951515804
2020-12-08T08:00:00Z,FRITQ,75.49816679119157
2020-12-08T08:00:00Z,H96P6,27.067874405386174
2020-12-08T08:00:00Z,HUZ29,30.00411887756664
2020-12-08T08:00:00Z,I677K,45.91783867484574
2020-12-08T08:00:00Z,IUON3,45.87063485028706
2020-12-08T08:00:00Z,PG3MI,58.912843344330895
2020-12-08T08:00:00Z,QH45V,41.35164207954648
2020-12-08T08:00:00Z,QJHW4,13.683083474905171
2020-12-08T08:00:00Z,QWDU8,41.39800846417221
2020-12-08T08:00:00Z,VBLD0,56.2273358381921
2020-12-08T08:00:00Z,VDUTN,51.724057000848745
2020-12-08T08:00:00Z,WT52R,17.009070698922073
2020-12-08T08:00:00Z,X5DKW,53.90907254319609
2020-12-08T08:00:00Z,Z0VWC,54.47665675486213
2020-12-08T08:00:00Z,ZP1FZ,15.37799688487944
2020-12-08T08:00:00Z,ZZ8JF,19.82056489335915
2020-12-09T08:00:00Z,3A3IE,42.18615152675835
2020-12-09T08:00:00Z,3S31A,52.25726391931732
2020-12-09T08:00:00Z,7II4T,65.65762951681187
2020-12-09T08:00:00Z,8BOQH,39.4511183149575
2020-12-09T08:00:00Z,A2FBI,55.56282640624252
2020-12-09T08:00:00Z,A5WJI,49.05842120853083
2020-12-09T08:00:00Z,B5FKJ,56.950483952536885
2020-12-09T08:00:00Z,C8HH7,31.396024649582507
2020-12-09T08:00:00Z,DHO4M,54.75627244344247
2020-12-09T08:00:00Z,DJN0F,46.40849883236635
2020-12-09T08:00:00Z,E5P9N,48.723994478365626
2020-12-09T08:00:00Z,FRITQ,75.39264166900898
2020-12-09T08:00:00Z,H96P6,42.19888511865356
2020-12-09T08:00:00Z,HUZ29,49.217538523816565
2020-12-09T08:00:00Z,I677K,79.15727856457676
2020-12-09T08:00:00Z,IUON3,62.94612922419606
2020-12-09T08:00:00Z,PG3MI,65.91053829855238
2020-12-09T08:00:00Z,QH45V,43.31363904941274
2020-12-09T08:00:00Z,QJHW4,24.68321443805511
2020-12-09T08:00:00Z,QWDU8,52.226939848515926
2020-12-09T08:00:00Z,VBLD0,56.42472822209703
2020-12-09T08:00:00Z,VDUTN,57.03813553390423
2020-12-09T08:00:00Z,WT52R,25.24173930755688
2020-12-09T08:00:00Z,X5DKW,83.47105571078276
2020-12-09T08:00:00Z,Z0VWC,50.32338937776055
2020-12-09T08:00:00Z,ZP1FZ,25.040718764715937
2020-12-09T08:00:00Z,ZZ8JF,26.528390435001487
2020-12-10T08:00:00Z,3A3IE,37.23838555255252
2020-12-10T08:00:00Z,3S31A,33.85171307062007
2020-12-10T08:00:00Z,7II4T,46.3809995624682
2020-12-10T08:00:00Z,8BOQH,30.827958745624425
2020-12-10T08:00:00Z,A2FBI,42.98452753656108
2020-12-10T08:00:00Z,A5WJI,32.408397419775966
2020-12-10T08:00:00Z,B5FKJ,49.464454042433175
2020-12-10T08:00:00Z,C8HH7,27.35976214694196
2020-12-10T08:00:00Z,DHO4M,43.31892696237164
2020-12-10T08:00:00Z,DJN0F,38.098463772608355
2020-12-10T08:00:00Z,E5P9N,36.84448710392132
2020-12-10T08:00:00Z,FRITQ,46.1480387552861
2020-12-10T08:00:00Z,H96P6,35.928256245603436
2020-12-10T08:00:00Z,HUZ29,43.18677452279592
2020-12-10T08:00:00Z,I677K,65.44342373857198
2020-12-10T08:00:00Z,IUON3,50.279872732889245
2020-12-10T08:00:00Z,PG3MI,48.77191598387657
2020-12-10T08:00:00Z,QH45V,29.588325244207592
2020-12-10T08:00:00Z,QJHW4,29.89280666628121
2020-12-10T08:00:00Z,QWDU8,39.294114152173165
2020-12-10T08:00:00Z,VBLD0,37.21973845669316
2020-12-10T08:00:00Z,VDUTN,39.103394547882544
2020-12-10T08:00:00Z,WT52R,26.291712174713858
2020-12-10T08:00:00Z,X5DKW,66.87492613485014
2020-12-10T08:00:00Z,Z0VWC,31.033534125013308
2020-12-10T08:00:00Z,ZP1FZ,20.8662697189016
2020-12-10T08:00:00Z,ZZ8JF,18.737929948458213
2020-12-11T08:00:00Z,3A3IE,36.35007945222655
2020-12-11T08:00:00Z,3S31A,34.02542371946562
2020-12-11T08:00:00Z,7II4T,42.140950059503844
2020-12-11T08:00:00Z,8BOQH,27.658521088185868
2020-12-11T08:00:00Z,A2FBI,40.559633335724776
2020-12-11T08:00:00Z,A5WJI,30.446846340988653
2020-12-11T08:00:00Z,B5FKJ,47.7094133073548
2020-12-11T08:00:00Z,C8HH7,24.947098178308643
2020-12-11T08:00:00Z,DHO4M,35.571404127274
2020-12-11T08:00:00Z,DJN0F,37.831849017625366
2020-12-11T08:00:00Z,E5P9N,35.129823675263644
2020-12-11T08:00:00Z,FRITQ,45.372105062381294
2020-12-11T08:00:00Z,H96P6,27.960370028281105
2020-12-11T08:00:00Z,HUZ29,41.08019420598159
2020-12-11T08:00:00Z,I677K,65.7938311642218
2020-12-11T08:00:00Z,IUON3,47.611405134396314
2020-12-11T08:00:00Z,PG3MI,42.289360328634295
2020-12-11T08:00:00Z,QH45V,27.002627897846878
2020-12-11T08:00:00Z,QJHW4,24.553045886919858
2020-12-11T08:00:00Z,QWDU8,34.09486000395373
2020-12-11T08:00:00Z,VBLD0,35.23313350590899
2020-12-11T08:00:00Z,VDUTN,41.3983129310547
2020-12-11T08:00:00Z,WT52R,24.800133375369356
2020-12-11T08:00:00Z,X5DKW,67.32472777955006
2020-12-11T08:00:00Z,Z0VWC,30.780401621603776
2020-12-11T08:00:00Z,ZP1FZ,22.107334882976566
2020-12-11T08:00:00Z,ZZ8JF,19.581355147329912
2020-12-12T08:00:00Z,3A3IE,21.482135692183878
2020-12-12T08:00:00Z,3S31A,29.781103223464793
2020-12-12T08:00:00Z,7II4T,33.118847872070624
2020-12-12T08:00:00Z,8BOQH,19.53033866072384
2020-12-12T08:00:00Z,A2FBI,27.24704480441765
2020-12-12T08:00:00Z,A5WJI,25.610514880536844
2020-12-12T08:00:00Z,B5FKJ,29.408035161698677
2020-12-12T08:00:00Z,C8HH7,16.781446766459766
2020-12-12T08:00:00Z,DHO4M,22.078016014036454
2020-12-12T08:00:00Z,DJN0F,23.966280654917675
2020-12-12T08:00:00Z,E5P9N,23.79372621511864
2020-12-12T08:00:00Z,FRITQ,38.941875438717766
2020-12-12T08:00:00Z,H96P6,19.020223361296786
2020-12-12T08:00:00Z,HUZ29,24.481782048321463
2020-12-12T08:00:00Z,I677K,40.089614350822764
2020-12-12T08:00:00Z,IUON3,32.96918249234943
2020-12-12T08:00:00Z,PG3MI,31.82694402821627
2020-12-12T08:00:00Z,QH45V,20.232898319383885
2020-12-12T08:00:00Z,QJHW4,14.436495256850103
2020-12-12T08:00:00Z,QWDU8,24.22746496564158
2020-12-12T08:00:00Z,VBLD0,29.808448120540174
2020-12-12T08:00:00Z,VDUTN,35.2247186291766
2020-12-12T08:00:00Z,WT52R,15.032645742850086
2020-12-12T08:00:00Z,X5DKW,42.524330447746614
2020-12-12T08:00:00Z,Z0VWC,27.662822132655318
2020-12-12T08:00:00Z,ZP1FZ,14.497947115655224
2020-12-12T08:00:00Z,ZZ8JF,14.191415285458682
2020-12-13T08:00:00Z,3A3IE,25.238484759172014
2020-12-13T08:00:00Z,3S31A,36.76281824519729
2020-12-13T08:00:00Z,7II4T,40.8385797380271
2020-12-13T08:00:00Z,8BOQH,20.65899029873108
2020-12-13T08:00:00Z,A2FBI,33.7666624025881
2020-12-13T08:00:00Z,A5WJI,31.03309821743257
2020-12-13T08:00:00Z,B5FKJ,34.98931527310138
2020-12-13T08:00:00Z,C8HH7,18.772521602021445
2020-12-13T08:00:00Z,DHO4M,26.84908846655961
2020-12-13T08:00:00Z,DJN0F,28.643691548491947
2020-12-13T08:00:00Z,E5P9N,29.116300884896475
2020-12-13T08:00:00Z,FRITQ,47.39346660751584
2020-12-13T08:00:00Z,H96P6,21.306343801063107
2020-12-13T08:00:00Z,HUZ29,29.673515733759512
2020-12-13T08:00:00Z,I677K,45.83126832457984
2020-12-13T08:00:00Z,IUON3,40.84024655453298
2020-12-13T08:00:00Z,PG3MI,36.96417490507753
2020-12-13T08:00:00Z,QH45V,22.009801030252024
2020-12-13T08:00:00Z,QJHW4,16.55711120424356
2020-12-13T08:00:00Z,QWDU8,28.113854267509478
2020-12-13T08:00:00Z,VBLD0,34.301629393476965
2020-12-13T08:00:00Z,VDUTN,39.573836970123146
2020-12-13T08:00:00Z,WT52R,20.159229349751318
2020-12-13T08:00:00Z,X5DKW,49.36505742401538
2020-12-13T08:00:00Z,Z0VWC,35.93934279421853
2020-12-13T08:00:00Z,ZP1FZ,14.837326324679784
2020-12-13T08:00:00Z,ZZ8JF,16.2652193157169
2020-12-14T08:00:00Z,3A3IE,28.5875488272696
2020-12-14T08:00:00Z,3S31A,41.744340984002996
2020-12-14T08:00:00Z,7II4T,45.50475608984404
2020-12-14T08:00:00Z,8BOQH,16.825386241986475
2020-12-14T08:00:00Z,A2FBI,37.807535554275326
2020-12-14T08:00:00Z,A5WJI,35.84185252675911
2020-12-14T08:00:00Z,B5FKJ,40.585181855645885
2020-12-14T08:00:00Z,C8HH7,20.805357798871533
2020-12-14T08:00:00Z,DHO4M,24.049065739847418
2020-12-14T08:00:00Z,DJN0F,32.70144130725139
2020-12-14T08:00:00Z,E5P9N,32.24850762026993
2020-12-14T08:00:00Z,FRITQ,58.333569735077
2020-12-14T08:00:00Z,H96P6,14.834313953387305
2020-12-14T08:00:00Z,HUZ29,31.154326143884777
2020-12-14T08:00:00Z,I677K,58.67580565158796
2020-12-14T08:00:00Z,IUON3,44.16314836812991
2020-12-14T08:00:00Z,PG3MI,38.24139314180686
2020-12-14T08:00:00Z,QH45V,17.825027964243276
2020-12-14T08:00:00Z,QJHW4,11.61811305445306
2020-12-14T08:00:00Z,QWDU8,31.414039276391104
2020-12-14T08:00:00Z,VBLD0,34.31685058142148
2020-12-14T08:00:00Z,VDUTN,50.30404004388193
2020-12-14T08:00:00Z,WT52R,22.223409478089657
2020-12-14T08:00:00Z,X5DKW,62.188561479785676
2020-12-14T08:00:00Z,Z0VWC,34.39707838599884
2020-12-14T08:00:00Z,ZP1FZ,17.174261763617263
2020-12-14T08:00:00Z,ZZ8JF,19.39135239620526
2020-12-15T08:00:00Z,3A3IE,29.55821170194302
2020-12-15T08:00:00Z,3S31A,51.23991833122245
2020-12-15T08:00:00Z,7II4T,53.34357233060269
2020-12-15T08:00:00Z,8BOQH,23.615725307580618
2020-12-15T08:00:00Z,A2FBI,33.16869220747767
2020-12-15T08:00:00Z,A5WJI,40.92359654225728
2020-12-15T08:00:00Z,B5FKJ,32.68967494848197
2020-12-15T08:00:00Z,C8HH7,21.263878361540648
2020-12-15T08:00:00Z,DHO4M,31.877940467716
2020-12-15T08:00:00Z,DJN0F,32.64225909780775
2020-12-15T08:00:00Z,E5P9N,29.152326761292418
2020-12-15T08:00:00Z,FRITQ,72.31973978445073
2020-12-15T08:00:00Z,H96P6,17.195412586103195
2020-12-15T08:00:00Z,HUZ29,27.59583825330451
2020-12-15T08:00:00Z,I677K,47.81265573555482
2020-12-15T08:00:00Z,IUON3,48.71416802637117
2020-12-15T08:00:00Z,PG3MI,50.49697606122625
2020-12-15T08:00:00Z,QH45V,27.107223324239367
2020-12-15T08:00:00Z,QJHW4,13.099626791803654
2020-12-15T08:00:00Z,QWDU8,38.192853789140806
2020-12-15T08:00:00Z,VBLD0,45.875108845023206
2020-12-15T08:00:00Z,VDUTN,56.99047069060557
2020-12-15T08:00:00Z,WT52R,24.8579975602561
2020-12-15T08:00:00Z,X5DKW,58.54759785730526
2020-12-15T08:00:00Z,Z0VWC,48.17526687865975
2020-12-15T08:00:00Z,ZP1FZ,17.99030373068235
2020-12-15T08:00:00Z,ZZ8JF,21.26374923421214
2020-12-16T08:00:00Z,3A3IE,35.89615727278863
2020-12-16T08:00:00Z,3S31A,60.98495440291034
2020-12-16T08:00:00Z,7II4T,63.426137808348535
2020-12-16T08:00:00Z,8BOQH,34.894222964743896
2020-12-16T08:00:00Z,A2FBI,47.83257737930167
2020-12-16T08:00:00Z,A5WJI,49.2891991095748
2020-12-16T08:00:00Z,B5FKJ,48.651930250090125
2020-12-16T08:00:00Z,C8HH7,26.85594498997557
2020-12-16T08:00:00Z,DHO4M,49.1538453090343
2020-12-16T08:00:00Z,DJN0F,41.97549388505043
2020-12-16T08:00:00Z,E5P9N,42.13528167179171
2020-12-16T08:00:00Z,FRITQ,87.17221209905661
2020-12-16T08:00:00Z,H96P6,32.15652632252337
2020-12-16T08:00:00Z,HUZ29,40.51752568165437
2020-12-16T08:00:00Z,I677K,68.21247266596357
2020-12-16T08:00:00Z,IUON3,58.55011724332468
2020-12-16T08:00:00Z,PG3MI,61.41058273106918
2020-12-16T08:00:00Z,QH45V,38.39610436900979
2020-12-16T08:00:00Z,QJHW4,19.6956821345845
2020-12-16T08:00:00Z,QWDU8,47.282204632383426
2020-12-16T08:00:00Z,VBLD0,56.95436322049137
2020-12-16T08:00:00Z,VDUTN,67.44923440220262
2020-12-16T08:00:00Z,WT52R,28.92029761834078
2020-12-16T08:00:00Z,X5DKW,76.5350158919127
2020-12-16T08:00:00Z,Z0VWC,58.64632486532936
2020-12-16T08:00:00Z,ZP1FZ,20.73009391508847
2020-12-16T08:00:00Z,ZZ8JF,26.584030948430215
2020-12-17T08:00:00Z,3A3IE,41.3950927762546
2020-12-17T08:00:00Z,3S31A,48.40120685401905
2020-12-17T08:00:00Z,7II4T,54.75036522870321
2020-12-17T08:00:00Z,8BOQH,34.29452034311825
2020-12-17T08:00:00Z,A2FBI,47.22156947911835
2020-12-17T08:00:00Z,A5WJI,41.54596094996204
2020-12-17T08:00:00Z,B5FKJ,52.337431190121926
2020-12-17T08:00:00Z,C8HH7,25.709348148199517
2020-12-17T08:00:00Z,DHO4M,45.8798233911198
2020-12-17T08:00:00Z,DJN0F,41.8355546524747
2020-12-17T08:00:00Z,E5P9N,40.9681450626914
2020-12-17T08:00:00Z,FRITQ,69.14277014178889
2020-12-17T08:00:00Z,H96P6,33.4549153682718
2020-12-17T08:00:00Z,HUZ29,43.38225493016161
2020-12-17T08:00:00Z,I677K,72.39703905289805
2020-12-17T08:00:00Z,IUON3,54.76849753398207
2020-12-17T08:00:00Z,PG3MI,55.185600631272315
2020-12-17T08:00:00Z,QH45V,35.0858165434479
2020-12-17T08:00:00Z,QJHW4,23.14644104919649
2020-12-17T08:00:00Z,QWDU8,43.91960786771111
2020-12-17T08:00:00Z,VBLD0,47.48491100584561
2020-12-17T08:00:00Z,VDUTN,55.92897882606549
2020-12-17T08:00:00Z,WT52R,27.41333401625777
2020-12-17T08:00:00Z,X5DKW,74.74378644538956
2020-12-17T08:00:00Z,Z0VWC,45.63601813365774
2020-12-17T08:00:00Z,ZP1FZ,24.828792920490542
2020-12-17T08:00:00Z,ZZ8JF,24.439403413331707
2020-12-18T08:00:00Z,3A3IE,28.21274403581596
2020-12-18T08:00:00Z,3S31A,45.930601447595166
2020-12-18T08:00:00Z,7II4T,48.24563939054595
2020-12-18T08:00:00Z,8BOQH,28.717932453500705
2020-12-18T08:00:00Z,A2FBI,32.533515389850635
2020-12-18T08:00:00Z,A5WJI,36.901420941304956
2020-12-18T08:00:00Z,B5FKJ,32.23699655378762
2020-12-18T08:00:00Z,C8HH7,19.63152965675765
2020-12-18T08:00:00Z,DHO4M,34.45904356903047
2020-12-18T08:00:00Z,DJN0F,30.816372747254057
2020-12-18T08:00:00Z,E5P9N,29.96263425798029
2020-12-18T08:00:00Z,FRITQ,65.01403031448771
2020-12-18T08:00:00Z,H96P6,19.943969885299556
2020-12-18T08:00:00Z,HUZ29,26.562874423286715
2020-12-18T08:00:00Z,I677K,46.73193714726786
2020-12-18T08:00:00Z,IUON3,44.5753384552571
2020-12-18T08:00:00Z,PG3MI,48.99775886506725
2020-12-18T08:00:00Z,QH45V,33.081487929355376
2020-12-18T08:00:00Z,QJHW4,14.370871482724798
2020-12-18T08:00:00Z,QWDU8,37.013726606995746
2020-12-18T08:00:00Z,VBLD0,46.60071684875055
2020-12-18T08:00:00Z,VDUTN,51.423766475582006
2020-12-18T08:00:00Z,WT52R,21.6181448681333
2020-12-18T08:00:00Z,X5DKW,55.94071413908894
2020-12-18T08:00:00Z,Z0VWC,46.11170048124479
2020-12-18T08:00:00Z,ZP1FZ,16.92488655408508
2020-12-18T08:00:00Z,ZZ8JF,20.145977501626803
2020-12-19T08:00:00Z,3A3IE,27.979330506068674
2020-12-19T08:00:00Z,3S31A,51.03926524025907
2020-12-19T08:00:00Z,7II4T,51.5793490350713
2020-12-19T08:00:00Z,8BOQH,29.646292323744774
2020-12-19T08:00:00Z,A2FBI,37.2997345378886
2020-12-19T08:00:00Z,A5WJI,40.416654327756085
2020-12-19T08:00:00Z,B5FKJ,33.032669622421636
2020-12-19T08:00:00Z,C8HH7,22.20131362728032
2020-12-19T08:00:00Z,DHO4M,38.64587108675914
2020-12-19T08:00:00Z,DJN0F,30.968517625183605
2020-12-19T08:00:00Z,E5P9N,33.00094413979136
2020-12-19T08:00:00Z,FRITQ,65.792441449961
2020-12-19T08:00:00Z,H96P6,24.922221181599454
2020-12-19T08:00:00Z,HUZ29,29.089599980351508
2020-12-19T08:00:00Z,I677K,46.30174398159862
2020-12-19T08:00:00Z,IUON3,47.06139107054621
2020-12-19T08:00:00Z,PG3MI,51.513403665572746
2020-12-19T08:00:00Z,QH45V,34.638778405862375
2020-12-19T08:00:00Z,QJHW4,16.232184455003623
2020-12-19T08:00:00Z,QWDU8,37.94078584178956
2020-12-19T08:00:00Z,VBLD0,50.681005066032355
2020-12-19T08:00:00Z,VDUTN,53.37006186740113
2020-12-19T08:00:00Z,WT52R,24.040426687740545
2020-12-19T08:00:00Z,X5DKW,54.18746920135422
2020-12-19T08:00:00Z,Z0VWC,50.88522720194656
2020-12-19T08:00:00Z,ZP1FZ,18.02964420084836
2020-12-19T08:00:00Z,ZZ8JF,22.1911541543214
2020-12-20T08:00:00Z,3A3IE,28.949371024747204
2020-12-20T08:00:00Z,3S31A,55.35557392130912
2020-12-20T08:00:00Z,7II4T,54.9993247998109
2020-12-20T08:00:00Z,8BOQH,31.008906129418463
2020-12-20T08:00:00Z,A2FBI,39.0088555767413
2020-12-20T08:00:00Z,A5WJI,44.02241468518016
2020-12-20T08:00:00Z,B5FKJ,35.804945277362606
2020-12-20T08:00:00Z,C8HH7,21.899514223184248
2020-12-20T08:00:00Z,DHO4M,42.87040364762062
2020-12-20T08:00:00Z,DJN0F,32.91679332255524
2020-12-20T08:00:00Z,E5P9N,35.33432926604629
2020-12-20T08:00:00Z,FRITQ,71.67475276702764
2020-12-20T08:00:00Z,H96P6,28.766733390979045
2020-12-20T08:00:00Z,HUZ29,29.95345075040541
2020-12-20T08:00:00Z,I677K,48.367654111024024
2020-12-20T08:00:00Z,IUON3,50.12868697966406
2020-12-20T08:00:00Z,PG3MI,53.724382882432394
2020-12-20T08:00:00Z,QH45V,37.2102317966052
2020-12-20T08:00:00Z,QJHW4,15.640974592551297
2020-12-20T08:00:00Z,QWDU8,40.370575289357205
2020-12-20T08:00:00Z,VBLD0,53.27200746891376
2020-12-20T08:00:00Z,VDUTN,58.328641992938465
2020-12-20T08:00:00Z,WT52R,21.06537902353081
2020-12-20T08:00:00Z,X5DKW,57.54445480690208
2020-12-20T08:00:00Z,Z0VWC,53.694603045812926
2020-12-20T08:00:00Z,ZP1FZ,17.912868445348227
2020-12-20T08:00:00Z,ZZ8JF,21.503769689261684
2020-12-21T08:00:00Z,3A3IE,44.30805778451778
2020-12-21T08:00:00Z,3S31A,63.98202626876783
2020-12-21T08:00:00Z,7II4T,70.48161392605193
2020-12-21T08:00:00Z,8BOQH,44.44585497473141
2020-12-21T08:00:00Z,A2FBI,55.92389698575485
2020-12-21T08:00:00Z,A5WJI,54.249064937864404
2020-12-21T08:00:00Z,B5FKJ,56.182974569906996
2020-12-21T08:00:00Z,C8HH7,29.56675656948621
2020-12-21T08:00:00Z,DHO4M,59.24256303219942
2020-12-21T08:00:00Z,DJN0F,46.09318403650493
2020-12-21T08:00:00Z,E5P9N,49.888533622128044
2020-12-21T08:00:00Z,FRITQ,95.54261081739959
2020-12-21T08:00:00Z,H96P6,46.679240320645846
2020-12-21T08:00:00Z,HUZ29,46.856697489951934
2020-12-21T08:00:00Z,I677K,77.11937561732269
2020-12-21T08:00:00Z,IUON3,64.54721863939754
2020-12-21T08:00:00Z,PG3MI,70.22030919098657
2020-12-21T08:00:00Z,QH45V,49.569040206163855
2020-12-21T08:00:00Z,QJHW4,27.864453964009382
2020-12-21T08:00:00Z,QWDU8,53.905096016021815
2020-12-21T08:00:00Z,VBLD0,65.75374861140902
2020-12-21T08:00:00Z,VDUTN,69.99410054704741
2020-12-21T08:00:00Z,WT52R,33.220499756490376
2020-12-21T08:00:00Z,X5DKW,84.04553476310151
2020-12-21T08:00:00Z,Z0VWC,66.5692860430101
2020-12-21T08:00:00Z,ZP1FZ,25.578819016998416
2020-12-21T08:00:00Z,ZZ8JF,30.55937368986811
2020-12-22T08:00:00Z,3A3IE,50.02286771391987
2020-12-22T08:00:00Z,3S31A,49.402378781828375
2020-12-22T08:00:00Z,7II4T,60.601624997669425
2020-12-22T08:00:00Z,8BOQH,42.14495319085685
2020-12-22T08:00:00Z,A2FBI,53.530444939765104
2020-12-22T08:00:00Z,A5WJI,45.254002571693675
2020-12-22T08:00:00Z,B5FKJ,58.67906338945361
2020-12-22T08:00:00Z,C8HH7,30.23254231152211
2020-12-22T08:00:00Z,DHO4M,55.882716362385956
2020-12-22T08:00:00Z,DJN0F,47.818725516456524
2020-12-22T08:00:00Z,E5P9N,46.58722566855091
2020-12-22T08:00:00Z,FRITQ,69.76288981508331
2020-12-22T08:00:00Z,H96P6,46.72154283416307
2020-12-22T08:00:00Z,HUZ29,48.030270002591756
2020-12-22T08:00:00Z,I677K,79.52209039244403
2020-12-22T08:00:00Z,IUON3,62.94517521215041
2020-12-22T08:00:00Z,PG3MI,61.8207820370148
2020-12-22T08:00:00Z,QH45V,42.58741817606024
2020-12-22T08:00:00Z,QJHW4,36.09246975260913
2020-12-22T08:00:00Z,QWDU8,50.802122124980826
2020-12-22T08:00:00Z,VBLD0,51.12654414174703
2020-12-22T08:00:00Z,VDUTN,57.547742673629976
2020-12-22T08:00:00Z,WT52R,32.873358512742215
2020-12-22T08:00:00Z,X5DKW,83.7984095870562
2020-12-22T08:00:00Z,Z0VWC,47.27333897056269
2020-12-22T08:00:00Z,ZP1FZ,29.752979854858822
2020-12-22T08:00:00Z,ZZ8JF,30.628797369937338
2020-12-23T08:00:00Z,3A3IE,33.21498531217351
2020-12-23T08:00:00Z,3S31A,43.394977737221915
2020-12-23T08:00:00Z,7II4T,51.72984382070863
2020-12-23T08:00:00Z,8BOQH,37.23439912106156
2020-12-23T08:00:00Z,A2FBI,35.81811762755591
2020-12-23T08:00:00Z,A5WJI,38.31928083215765
2020-12-23T08:00:00Z,B5FKJ,33.11010239615742
2020-12-23T08:00:00Z,C8HH7,21.891219310853643
2020-12-23T08:00:00Z,DHO4M,44.24611460374676
2020-12-23T08:00:00Z,DJN0F,32.55222009640762
2020-12-23T08:00:00Z,E5P9N,31.102291295143605
2020-12-23T08:00:00Z,FRITQ,65.69611376423927
2020-12-23T08:00:00Z,H96P6,34.78945290464626
2020-12-23T08:00:00Z,HUZ29,31.142927383899444
2020-12-23T08:00:00Z,I677K,47.398285547289895
2020-12-23T08:00:00Z,IUON3,49.383248534387675
2020-12-23T08:00:00Z,PG3MI,53.62539643842517
2020-12-23T08:00:00Z,QH45V,39.0758444413309
2020-12-23T08:00:00Z,QJHW4,20.0617783057617
2020-12-23T08:00:00Z,QWDU8,41.20691820654662
2020-12-23T08:00:00Z,VBLD0,47.45171664745228
2020-12-23T08:00:00Z,VDUTN,46.66053366900019
2020-12-23T08:00:00Z,WT52R,24.24645717845635
2020-12-23T08:00:00Z,X5DKW,56.19990189551959
2020-12-23T08:00:00Z,Z0VWC,45.056060578615316
2020-12-23T08:00:00Z,ZP1FZ,20.071413671857076
2020-12-23T08:00:00Z,ZZ8JF,24.38298196773662
2020-12-24T08:00:00Z,3A3IE,30.01613332080307
2020-12-24T08:00:00Z,3S31A,46.04372691562622
2020-12-24T08:00:00Z,7II4T,54.63543133214756
2020-12-24T08:00:00Z,8BOQH,34.6011794609515
2020-12-24T08:00:00Z,A2FBI,39.66771238994812
2020-12-24T08:00:00Z,A5WJI,39.76588739848163
2020-12-24T08:00:00Z,B5FKJ,36.69808700800932
2020-12-24T08:00:00Z,C8HH7,26.485586511415416
2020-12-24T08:00:00Z,DHO4M,43.76580580809219
2020-12-24T08:00:00Z,DJN0F,35.47522106656549
2020-12-24T08:00:00Z,E5P9N,34.44087024940099
2020-12-24T08:00:00Z,FRITQ,73.95497768640581
2020-12-24T08:00:00Z,H96P6,33.8169058023429
2020-12-24T08:00:00Z,HUZ29,34.98062653530889
2020-12-24T08:00:00Z,I677K,53.358371375427325
2020-12-24T08:00:00Z,IUON3,50.73169428625115
2020-12-24T08:00:00Z,PG3MI,57.2784453610705
2020-12-24T08:00:00Z,QH45V,43.18274877885658
